省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
陕西,电信,1338492,1534922,,1738264,1740234,1776464,1809132,1818911,1899264,,,,1999104
陕西,电信,1338493,1534923,,1738265,1740235,1776465,1809133,1818912,1899265,,,,1999105
陕西,电信,1338494,1534924,,1738266,1740236,1776466,1809134,1818913,1899266,,,,1999106
陕西,电信,1338495,1534925,,1738267,1740237,1776467,1809135,1818914,1899267,,,,1999107
陕西,电信,1338496,1534926,,1738268,1740238,1776468,1809136,1818915,1899268,,,,1999108
陕西,电信,1338497,1534927,,1738269,1740239,1776469,1809137,1818916,1899269,,,,1999109
陕西,电信,1338498,1534928,,1738480,1740240,1776470,1809138,1818917,1899270,,,,1999110
陕西,电信,1338499,1534929,,1738481,1740241,1776471,1809139,1818918,1899271,,,,1999111
陕西,电信,1338910,1535300,,1738482,1740242,1776472,1809140,1818919,1899272,,,,1999112
陕西,电信,1338911,1535301,,1738483,1740243,1776473,1809141,1818920,1899273,,,,1999113
陕西,电信,1338912,1535302,,1738484,1740244,1776474,1809142,1818921,1899274,,,,1999114
